Date,Open,High,Low,Close,Volume
2020.05.26,11:00,17.42586,17.45070,17.40019,17.40688,3709
2020.05.26,12:00,17.40625,17.42315,17.37040,17.37968,4339
2020.05.26,13:00,17.37961,17.40052,17.35850,17.40051,6507
2020.05.26,14:00,17.40015,17.43888,17.37268,17.39968,6579
2020.05.26,15:00,17.39931,17.43551,17.35619,17.36087,6911
2020.05.26,16:00,17.36174,17.41665,17.32321,17.41258,6739
2020.05.26,17:00,17.41231,17.42898,17.37165,17.38325,3528
2020.05.26,18:00,17.38427,17.39572,17.35824,17.38150,2832
2020.05.26,19:00,17.38143,17.38270,17.35035,17.35094,2373
2020.05.26,20:00,17.35119,17.42421,17.35080,17.41704,3127
2020.05.26,21:00,17.41515,17.41632,17.39070,17.39205,1635
2020.05.26,22:05,17.39275,17.39275,17.35975,17.37100,175
2020.05.26,23:05,17.38286,17.39922,17.36431,17.39572,639
2020.05.27,00:00,17.39638,17.40649,17.38805,17.38843,890
2020.05.27,01:00,17.38738,17.41649,17.38296,17.41618,738
2020.05.27,02:00,17.41547,17.42205,17.37492,17.38702,1320
2020.05.27,03:00,17.38774,17.42169,17.38529,17.38937,1751
2020.05.27,04:00,17.38922,17.39323,17.37348,17.37607,1127
2020.05.27,05:00,17.37631,17.41970,17.36715,17.41389,2303
2020.05.27,06:00,17.41389,17.43595,17.37786,17.42408,2992
2020.05.27,07:00,17.42494,17.50157,17.41677,17.45792,3636
2020.05.27,08:00,17.45771,17.53407,17.44787,17.48498,5032
2020.05.27,09:00,17.48505,17.48613,17.45131,17.47974,4731
2020.05.27,10:00,17.47911,17.51540,17.39965,17.40175,6620
2020.05.27,11:00,17.40157,17.42604,17.37155,17.37353,7585
2020.05.27,12:00,17.37370,17.39649,17.34836,17.39208,4570
2020.05.27,13:00,17.39205,17.43880,17.35862,17.43038,6977
2020.05.27,14:00,17.42986,17.47889,17.38615,17.46252,8176
2020.05.27,15:00,17.46269,17.48796,17.40154,17.45596,8152
2020.05.27,16:00,17.45600,17.46937,17.41660,17.42291,6063
2020.05.27,17:00,17.42284,17.45868,17.38973,17.45634,3658
2020.05.27,18:00,17.45670,17.47017,17.40685,17.42465,3790
2020.05.27,19:00,17.42850,17.42860,17.38629,17.39185,4394
2020.05.27,20:00,17.39191,17.40368,17.38585,17.38995,5454
2020.05.27,21:00,17.39019,17.39280,17.37195,17.37845,1572
2020.05.27,22:05,17.39035,17.39242,17.37010,17.37475,76
2020.05.27,23:05,17.37551,17.38136,17.35378,17.36805,2781
2020.05.28,00:00,17.35869,17.38133,17.33845,17.34997,6945
2020.05.28,01:00,17.35172,17.35224,17.31032,17.31399,2118
2020.05.28,02:00,17.31624,17.36271,17.31574,17.32494,3024
2020.05.28,03:00,17.32490,17.32685,17.31985,17.32207,1144
2020.05.28,04:00,17.32283,17.35745,17.32167,17.35668,2388
2020.05.28,05:00,17.35691,17.38207,17.35363,17.36949,3125
2020.05.28,06:00,17.36921,17.37401,17.34266,17.34513,2159
2020.05.28,07:00,17.34431,17.37179,17.29753,17.36991,4267
2020.05.28,08:00,17.37002,17.42718,17.35696,17.39903,5861
2020.05.28,09:00,17.39954,17.47480,17.37873,17.45796,5389
2020.05.28,10:00,17.45806,17.46126,17.39154,17.44323,7063
2020.05.28,11:00,17.44294,17.47600,17.42333,17.43337,6404
2020.05.28,12:00,17.43322,17.44225,17.38785,17.41058,5666
2020.05.28,13:00,17.41073,17.43845,17.34109,17.37136,6743
2020.05.28,14:00,17.37158,17.43979,17.32857,17.41517,7012
2020.05.28,15:00,17.41580,17.47336,17.41305,17.44169,7191
2020.05.28,16:00,17.44149,17.46620,17.40795,17.42013,8203
2020.05.28,17:00,17.41997,17.42827,17.36330,17.37441,5363
2020.05.28,18:00,17.37426,17.40084,17.34893,17.39962,3585
2020.05.28,19:00,17.39974,17.46198,17.39842,17.44955,3786
2020.05.28,20:00,17.44918,17.53383,17.43842,17.49791,4162
2020.05.28,21:00,17.49730,17.52900,17.48664,17.50950,2393
2020.05.28,22:05,17.49975,17.51861,17.47970,17.49248,76
2020.05.28,23:05,17.49258,17.50833,17.48030,17.50791,140
2020.05.29,00:00,17.48799,17.50659,17.48273,17.50081,5270
2020.05.29,01:00,17.50111,17.51942,17.47131,17.50973,4810
2020.05.29,02:00,17.50966,17.52962,17.47855,17.48407,2232
2020.05.29,03:00,17.48454,17.48905,17.47137,17.47516,2516
2020.05.29,04:00,17.47148,17.48539,17.47079,17.48116,1460
2020.05.29,05:00,17.48117,17.48196,17.47011,17.47092,1607
2020.05.29,06:00,17.47094,17.47094,17.42916,17.43346,1676
2020.05.29,07:00,17.43392,17.55450,17.42756,17.54647,4442
2020.05.29,08:00,17.54580,17.63310,17.52674,17.55503,6885
2020.05.29,09:00,17.55490,17.59332,17.50160,17.54361,4832
2020.05.29,10:00,17.54401,17.56179,17.47250,17.47529,4420
2020.05.29,11:00,17.47567,17.53460,17.47030,17.52280,4356
2020.05.29,12:00,17.52270,17.52550,17.47850,17.48133,4799
2020.05.29,13:00,17.48120,17.50466,17.41918,17.45880,6079
2020.05.29,14:00,17.45857,17.54719,17.45857,17.51280,7240
2020.05.29,15:00,17.51245,17.63125,17.47397,17.62050,7975
2020.05.29,16:00,17.62150,17.66374,17.59006,17.59979,8942
2020.05.29,17:00,17.60060,17.61509,17.55480,17.57361,10159
2020.05.29,18:00,17.57371,17.64220,17.57145,17.63060,4316
2020.05.29,19:00,17.63014,17.64655,17.55314,17.59966,6692
2020.05.29,20:00,17.59922,17.60170,17.52787,17.55626,6626
2020.05.29,21:00,17.55560,17.56860,17.52105,17.52540,1682
2020.05.31,22:05,17.52152,17.53587,17.52152,17.52882,52
2020.05.31,23:05,17.52909,17.60966,17.52909,17.58565,489
2020.06.01,00:00,17.57257,17.59449,17.56534,17.58130,368
2020.06.01,01:00,17.58076,17.58361,17.41353,17.46582,866
2020.06.01,02:00,17.45213,17.46745,17.41640,17.44911,1694
2020.06.01,03:00,17.44951,17.45435,17.42968,17.43076,1232
2020.06.01,04:00,17.42933,17.44855,17.42658,17.44620,1369
2020.06.01,05:00,17.44618,17.45249,17.42844,17.43990,8925
2020.06.01,06:00,17.43845,17.44596,17.36537,17.37344,5057
2020.06.01,07:00,17.37335,17.41145,17.32741,17.40360,6119
2020.06.01,08:00,17.40362,17.45646,17.36115,17.39302,5537
2020.06.01,09:00,17.39336,17.56070,17.39306,17.47010,6068
2020.06.01,10:00,17.46990,17.51713,17.46469,17.50323,4279
2020.06.01,11:00,17.50326,17.53480,17.46759,17.47515,4222
2020.06.01,12:00,17.47379,17.50761,17.44999,17.50038,3141
2020.06.01,13:00,17.49993,17.50364,17.42050,17.45685,4655
2020.06.01,14:00,17.45696,17.47712,17.37552,17.39502,5835
2020.06.01,15:00,17.39433,17.40450,17.34651,17.34961,6468
2020.06.01,16:00,17.35051,17.42856,17.34239,17.40238,4465
2020.06.01,17:00,17.40234,17.42564,17.37525,17.41958,2949
2020.06.01,18:00,17.41963,17.44146,17.41963,17.42850,2135
2020.06.01,19:00,17.42810,17.43764,17.40797,17.40865,1973
2020.06.01,20:00,17.40840,17.41505,17.37546,17.37992,1916
2020.06.01,21:00,17.37960,17.38658,17.35698,17.35698,1138
2020.06.01,22:05,17.35440,17.37050,17.35085,17.37050,12
2020.06.01,23:05,17.37180,17.37180,17.35431,17.36239,46
2020.06.02,00:00,17.36381,17.39700,17.36040,17.38466,438
2020.06.02,01:00,17.38461,17.38461,17.34780,17.37131,1663
2020.06.02,02:00,17.37161,17.41583,17.36773,17.41540,1656
2020.06.02,03:00,17.41527,17.41967,17.39835,17.41176,2280
2020.06.02,04:00,17.41175,17.41206,17.38845,17.39184,1293
2020.06.02,05:00,17.39204,17.39869,17.38838,17.39029,1073
2020.06.02,06:00,17.39032,17.39195,17.35700,17.37949,2105
2020.06.02,07:00,17.37985,17.46405,17.36740,17.45352,3995
2020.06.02,08:00,17.45279,17.47536,17.41316,17.41617,5570
2020.06.02,09:00,17.41604,17.42986,17.27025,17.27102,5290
2020.06.02,10:00,17.27153,17.30526,17.22979,17.26266,5080
2020.06.02,11:00,17.26293,17.28033,17.22598,17.22662,5315
2020.06.02,12:00,17.22663,17.28351,17.21832,17.27604,5683
2020.06.02,13:00,17.27606,17.28481,17.22215,17.24454,7310
2020.06.02,14:00,17.24485,17.27597,17.20213,17.20310,7652
2020.06.02,15:00,17.20350,17.20395,17.08960,17.10542,7178
2020.06.02,16:00,17.10553,17.20586,17.10057,17.19276,6803
2020.06.02,17:00,17.19307,17.22395,17.18640,17.20290,4467
2020.06.02,18:00,17.20342,17.20348,17.16119,17.18089,4580
2020.06.02,19:00,17.18069,17.20841,17.15335,17.15990,5019
2020.06.02,20:00,17.16081,17.20061,17.15739,17.17662,5182
2020.06.02,21:00,17.17637,17.18401,17.14588,17.14725,1401
2020.06.02,22:05,17.16190,17.16920,17.14575,17.15215,198
2020.06.02,23:05,17.16430,17.16612,17.14818,17.16554,404
2020.06.03,00:00,17.16371,17.16530,17.15042,17.15357,1611
2020.06.03,01:00,17.15325,17.15705,17.07309,17.08065,2593
2020.06.03,02:00,17.08060,17.09440,17.05965,17.08811,3442
2020.06.03,03:00,17.08736,17.10944,17.08411,17.10370,3091
2020.06.03,04:00,17.10379,17.10788,17.08452,17.10088,2074
2020.06.03,05:00,17.10090,17.11197,17.09846,17.10313,2152
2020.06.03,06:00,17.10339,17.12207,17.08432,17.09214,2892
2020.06.03,07:00,17.09053,17.14180,17.06062,17.13312,4972
2020.06.03,08:00,17.13317,17.16197,17.04327,17.04675,4690
2020.06.03,09:00,17.04674,17.11550,17.01819,17.06360,5460
2020.06.03,10:00,17.06370,17.07060,16.99834,17.00187,4509
2020.06.03,11:00,17.00169,17.06136,16.96929,17.05873,5135
2020.06.03,12:00,17.05887,17.09974,17.02435,17.05771,5054
2020.06.03,13:00,17.05770,17.06199,16.99259,17.00870,5529
2020.06.03,14:00,17.00880,17.01374,16.91560,16.92290,7888
2020.06.03,15:00,16.92298,16.95465,16.89222,16.91699,7420
2020.06.03,16:00,16.91738,16.93245,16.88090,16.89200,4542
2020.06.03,17:00,16.89237,16.94217,16.89104,16.91222,2436
2020.06.03,18:00,16.91227,16.95297,16.90232,16.94766,3313
2020.06.03,19:00,16.94793,16.96228,16.91419,16.93511,2693
2020.06.03,20:00,16.93515,16.95059,16.89781,16.94469,3154
2020.06.03,21:00,16.94393,16.94563,16.91155,16.91315,1064
2020.06.03,22:05,16.91720,16.93315,16.90625,16.92390,254
2020.06.03,23:05,16.92470,16.92726,16.90355,16.92380,198
2020.06.04,00:00,16.92170,16.92500,16.90597,16.91198,1188
2020.06.04,01:00,16.91235,16.93972,16.91121,16.92689,2299
2020.06.04,02:00,16.92662,16.97405,16.92116,16.97347,1764
2020.06.04,03:00,16.97349,16.98740,16.94745,16.97838,1448
2020.06.04,04:00,16.97839,16.98064,16.97360,16.97635,771
2020.06.04,05:00,16.97636,16.98328,16.97538,16.98178,878
2020.06.04,06:00,16.98177,16.98320,16.94204,16.94826,2548
2020.06.04,07:00,16.94847,17.05345,16.92949,17.02280,3006
2020.06.04,08:00,17.02300,17.07404,17.00918,17.01861,3928
2020.06.04,09:00,17.01782,17.04790,16.99809,17.01818,5209
2020.06.04,10:00,17.01686,17.05495,17.01545,17.03951,3980
2020.06.04,11:00,17.03611,17.03984,16.95017,16.96835,4217
2020.06.04,12:00,16.96852,16.98542,16.85735,16.86961,4898
2020.06.04,13:00,16.87000,16.97497,16.83954,16.91666,9344
2020.06.04,14:00,16.91752,16.94043,16.86220,16.92917,9127
2020.06.04,15:00,16.92998,16.93638,16.83976,16.86160,7272
2020.06.04,16:00,16.86140,16.94404,16.83908,16.93425,7175
2020.06.04,17:00,16.93432,16.96066,16.90101,16.91254,3750
2020.06.04,18:00,16.91241,16.91652,16.84697,16.85217,4383
2020.06.04,19:00,16.85355,16.89085,16.84384,16.89085,5323
2020.06.04,20:00,16.88675,16.91944,16.87765,16.91469,5699
2020.06.04,21:00,16.91409,16.91856,16.89655,16.89705,1441
2020.06.04,22:05,16.89375,16.91175,16.86141,16.87333,293
2020.06.04,23:05,16.87337,16.89767,16.87004,16.89252,1082
2020.06.05,00:00,16.89197,16.91193,16.87179,16.90823,701
2020.06.05,01:00,16.90828,16.91976,16.90245,16.91877,2319
2020.06.05,02:00,16.91847,16.92479,16.90870,16.92375,2400
2020.06.05,03:00,16.92380,16.92494,16.89445,16.89693,1460
2020.06.05,04:00,16.89707,16.90370,16.87073,16.87775,1121
2020.06.05,05:00,16.87786,16.88215,16.84930,16.85341,1426
2020.06.05,06:00,16.85312,16.85665,16.81004,16.81705,1862
2020.06.05,07:00,16.81678,16.85106,16.80884,16.82654,4343
2020.06.05,08:00,16.82642,16.85624,16.73403,16.74502,6088
2020.06.05,09:00,16.74516,16.82952,16.73305,16.80403,4959
2020.06.05,10:00,16.80441,16.84195,16.80136,16.80987,4296
2020.06.05,11:00,16.80996,16.87498,16.80946,16.84914,5426
2020.06.05,12:00,16.84911,16.89027,16.83050,16.84113,4863
2020.06.05,13:00,16.84098,16.89506,16.77236,16.86668,7896
2020.06.05,14:00,16.86606,16.87855,16.81043,16.85636,9230
2020.06.05,15:00,16.85667,16.93507,16.84628,16.86625,7509
2020.06.05,16:00,16.86493,16.88434,16.81850,16.84497,6167
2020.06.05,17:00,16.84496,16.86070,16.79456,16.85920,3564
2020.06.05,18:00,16.85863,16.87002,16.80473,16.81191,3883
2020.06.05,19:00,16.81165,16.83336,16.78906,16.81520,3698
2020.06.05,20:00,16.81521,16.83677,16.79057,16.79640,3751
2020.06.05,21:00,16.79670,16.84280,16.79082,16.84160,2084
2020.06.07,22:05,16.81525,16.82885,16.80505,16.82365,61
2020.06.07,23:05,16.82425,16.82438,16.78942,16.79128,720
2020.06.08,00:00,16.79288,16.81438,16.75825,16.76345,905
2020.06.08,01:00,16.76350,16.80387,16.76288,16.79050,2237
2020.06.08,02:00,16.79086,16.82816,16.78740,16.81830,1986
2020.06.08,03:00,16.81810,16.82541,16.79750,16.79883,1479
2020.06.08,04:00,16.79970,16.80430,16.79793,16.80270,535
2020.06.08,05:00,16.80283,16.80721,16.78060,16.78335,956
2020.06.08,06:00,16.78304,16.79986,16.78274,16.79092,1831
2020.06.08,07:00,16.79022,16.81215,16.74850,16.75647,4654
2020.06.08,08:00,16.75739,16.81640,16.72439,16.76678,4712
2020.06.08,09:00,16.76750,16.79411,16.71078,16.71940,4488
2020.06.08,10:00,16.71960,16.80341,16.71909,16.80150,4253
2020.06.08,11:00,16.80169,16.83375,16.78360,16.82342,4946
2020.06.08,12:00,16.82330,16.83595,16.78032,16.80841,3635
2020.06.08,13:00,16.80870,16.85404,16.79665,16.85255,5076
2020.06.08,14:00,16.85250,16.85272,16.78014,16.78203,6165
2020.06.08,15:00,16.78227,16.87618,16.78005,16.79338,5998
2020.06.08,16:00,16.79302,16.80950,16.76694,16.79520,3600
2020.06.08,17:00,16.79521,16.79744,16.75278,16.75351,4279
2020.06.08,18:00,16.75341,16.75564,16.74130,16.74310,1725
2020.06.08,19:00,16.74334,16.74880,16.71900,16.71900,2214
2020.06.08,20:00,16.71993,16.72066,16.68088,16.69255,2311
2020.06.08,21:00,16.69232,16.69786,16.67560,16.67560,702
2020.06.08,22:05,16.67965,16.68270,16.67325,16.67679,74
2020.06.08,23:05,16.67648,16.68110,16.66178,16.66762,428
2020.06.09,00:00,16.66746,16.66890,16.66143,16.66276,374
2020.06.09,01:00,16.66278,16.70825,16.63450,16.70670,2317
2020.06.09,02:00,16.70705,16.73385,16.70670,16.71940,1590
2020.06.09,03:00,16.71983,16.73155,16.71920,16.72485,712
2020.06.09,04:00,16.72486,16.72899,16.72265,16.72590,524
2020.06.09,05:00,16.72580,16.74150,16.72544,16.74053,1250
2020.06.09,06:00,16.74102,16.74676,16.70944,16.71672,5376
2020.06.09,07:00,16.71789,16.81500,16.71093,16.80190,5367
2020.06.09,08:00,16.80212,16.86758,16.77182,16.81195,5341
2020.06.09,09:00,16.81150,16.89845,16.79406,16.82358,5795
2020.06.09,10:00,16.82331,16.83148,16.77945,16.77957,5687
2020.06.09,11:00,16.77925,16.81666,16.74965,16.75075,4876
2020.06.09,12:00,16.75089,16.76183,16.69897,16.71432,3974
2020.06.09,13:00,16.71402,16.74752,16.70084,16.73693,4442
2020.06.09,14:00,16.73687,16.75918,16.67439,16.68860,7779
2020.06.09,15:00,16.68914,16.72944,16.62081,16.64953,5677
2020.06.09,16:00,16.64920,16.70222,16.64899,16.68367,7137
2020.06.09,17:00,16.68340,16.68870,16.64884,16.66202,2928
2020.06.09,18:00,16.66196,16.66410,16.59916,16.61025,2435
2020.06.09,19:00,16.61194,16.63923,16.60490,16.60975,3404
2020.06.09,20:00,16.60973,16.62120,16.60037,16.61709,2995
2020.06.09,21:00,16.61690,16.63650,16.60545,16.61555,1046
2020.06.09,22:05,16.60660,16.65476,16.60405,16.62876,415
2020.06.09,23:05,16.62902,16.65050,16.62175,16.62525,1186
2020.06.10,00:00,16.62525,16.64745,16.60870,16.61669,1353
2020.06.10,01:00,16.61719,16.65012,16.61450,16.62530,2726
2020.06.10,02:00,16.62646,16.62994,16.59717,16.61023,3994
2020.06.10,03:00,16.61026,16.61486,16.60488,16.60685,1773
2020.06.10,04:00,16.60818,16.60839,16.60122,16.60435,1839
2020.06.10,05:00,16.60225,16.60645,16.60210,16.60454,1003
2020.06.10,06:00,16.60460,16.60779,16.58412,16.59276,1059
2020.06.10,07:00,16.59273,16.65385,16.57500,16.63764,5134
2020.06.10,08:00,16.64089,16.64122,16.55285,16.58820,5589
2020.06.10,09:00,16.58830,16.61711,16.55609,16.57462,6057
2020.06.10,10:00,16.57476,16.63807,16.57453,16.61555,5975
2020.06.10,11:00,16.61554,16.66464,16.56442,16.56541,5674
2020.06.10,12:00,16.56645,16.57850,16.51323,16.54485,5806
2020.06.10,13:00,16.54488,16.59531,16.53644,16.56170,5620
2020.06.10,14:00,16.56177,16.65190,16.55051,16.60078,7348
2020.06.10,15:00,16.60069,16.62610,16.55455,16.61227,8308
2020.06.10,16:00,16.61190,16.61511,16.54038,16.56113,7461
2020.06.10,17:00,16.56105,16.56219,16.52148,16.53331,4559
2020.06.10,18:00,16.53343,16.54042,16.32239,16.50300,3640
2020.06.10,19:00,16.50395,16.53125,16.38547,16.49538,6502
2020.06.10,20:00,16.49467,16.52005,16.45254,16.46750,4469
2020.06.10,21:00,16.46880,16.53860,16.46140,16.50635,1666
2020.06.10,22:05,16.46899,16.49898,16.46275,16.47736,22
2020.06.10,23:05,16.47005,16.53530,16.46175,16.47800,703
2020.06.11,00:00,16.47664,16.53795,16.46776,16.52305,1192
2020.06.11,01:00,16.52097,16.53546,16.50548,16.53043,1003
2020.06.11,02:00,16.52734,16.53904,16.50923,16.53296,1862
2020.06.11,03:00,16.53372,16.53758,16.52835,16.53015,2443
2020.06.11,04:00,16.52929,16.67238,16.52929,16.67065,6075
2020.06.11,05:00,16.67197,16.70680,16.65911,16.69060,3166
2020.06.11,06:00,16.69054,16.74483,16.68645,16.73711,5267
2020.06.11,07:00,16.73611,16.74283,16.65180,16.67025,7684
2020.06.11,08:00,16.67005,16.73956,16.61282,16.62581,8467
2020.06.11,09:00,16.62606,16.68061,16.59070,16.63282,9601
2020.06.11,10:00,16.63277,16.67212,16.60947,16.64213,8485
2020.06.11,11:00,16.64160,16.73507,16.63773,16.73242,5614
2020.06.11,12:00,16.73241,16.88178,16.73078,16.84975,6721
2020.06.11,13:00,16.84892,16.99429,16.83770,16.96525,7551
2020.06.11,14:00,16.96523,17.05657,16.96114,16.96720,10788
2020.06.11,15:00,16.96668,17.06499,16.95771,17.05365,10977
2020.06.11,16:00,17.05403,17.14047,17.01330,17.08764,9795
2020.06.11,17:00,17.08591,17.13453,17.07374,17.11385,9598
2020.06.11,18:00,17.11379,17.12975,17.06260,17.12500,8371
2020.06.11,19:00,17.12490,17.18902,17.11367,17.17752,7045
2020.06.11,20:00,17.17791,17.21225,17.13876,17.15087,7158
2020.06.11,21:00,17.15125,17.17762,17.14295,17.15391,3793
2020.06.11,22:05,17.15667,17.16791,17.14062,17.15880,307
2020.06.11,23:05,17.16225,17.22530,17.15805,17.20965,998
2020.06.12,00:00,17.19693,17.22520,17.16950,17.20280,1417
2020.06.12,01:00,17.20244,17.27308,17.20214,17.27253,1635
2020.06.12,02:00,17.27216,17.29825,17.26635,17.27990,2367
2020.06.12,03:00,17.28020,17.28630,17.20042,17.23094,3637
2020.06.12,04:00,17.22047,17.24290,17.18871,17.19385,1383
2020.06.12,05:00,17.19395,17.19484,17.12100,17.12733,1805
2020.06.12,06:00,17.12743,17.13652,17.04371,17.04462,2290
2020.06.12,07:00,17.02938,17.19260,17.02591,17.17677,6464
2020.06.12,08:00,17.17540,17.18176,17.02455,17.03820,9672
2020.06.12,09:00,17.03810,17.07145,16.97940,16.99149,5894
2020.06.12,10:00,16.99475,17.06352,16.95123,16.96400,4900
2020.06.12,11:00,16.96350,17.12465,16.96330,17.07779,4219
2020.06.12,12:00,17.07832,17.08765,16.98734,17.00420,4919
2020.06.12,13:00,17.00525,17.07048,16.97977,17.00985,5663
2020.06.12,14:00,17.01030,17.03735,16.92840,17.00893,6720
2020.06.12,15:00,17.00918,17.14342,16.97030,17.13938,6507
2020.06.12,16:00,17.13926,17.16982,17.01513,17.01770,8266
2020.06.12,17:00,17.01750,17.10590,17.01640,17.09740,6880
2020.06.12,18:00,17.09840,17.17543,17.08490,17.13170,5687
2020.06.12,19:00,17.13199,17.17245,17.06642,17.06875,6960
2020.06.12,20:00,17.06895,17.07915,17.06080,17.07162,3895
2020.06.12,21:00,17.07147,17.07147,17.02230,17.02250,703
2020.06.14,22:05,17.10725,17.14367,17.10255,17.11154,91
2020.06.14,23:05,17.11194,17.15320,17.10683,17.12946,4024
2020.06.15,00:00,17.12996,17.17640,17.12903,17.17570,940
2020.06.15,01:00,17.17630,17.21465,17.15705,17.21219,1871
2020.06.15,02:00,17.21191,17.22065,17.14767,17.17128,2988
2020.06.15,03:00,17.17078,17.19964,17.16220,17.19964,2229
2020.06.15,04:00,17.19919,17.20019,17.14335,17.15237,2391
2020.06.15,05:00,17.15371,17.21937,17.15015,17.21848,2952
2020.06.15,06:00,17.21651,17.28289,17.21590,17.27825,10286
2020.06.15,07:00,17.28012,17.34350,17.24597,17.25263,6139
2020.06.15,08:00,17.25290,17.30245,17.24221,17.27643,6398
2020.06.15,09:00,17.27604,17.27604,17.20440,17.23446,6577
2020.06.15,10:00,17.23447,17.26515,17.18937,17.18937,6226
2020.06.15,11:00,17.18907,17.24676,17.18722,17.20080,6427
2020.06.15,12:00,17.20073,17.23635,17.14797,17.16430,4856
2020.06.15,13:00,17.16437,17.21685,17.14255,17.21589,6307
2020.06.15,14:00,17.21537,17.27018,17.17464,17.18531,7922
2020.06.15,15:00,17.18450,17.27088,17.13136,17.26022,8345
2020.06.15,16:00,17.26150,17.29551,17.22108,17.27020,6749
2020.06.15,17:00,17.27010,17.27267,17.20676,17.22213,4343
2020.06.15,18:00,17.22205,17.22692,17.13944,17.15321,3997
2020.06.15,19:00,17.15317,17.15317,17.08249,17.13351,7103
2020.06.15,20:00,17.13462,17.14700,17.09119,17.12170,4356
2020.06.15,21:00,17.12126,17.13943,17.10849,17.11030,865
2020.06.15,22:05,17.11265,17.11647,17.10945,17.11618,126
2020.06.15,23:05,17.11607,17.11625,17.09892,17.10060,697
2020.06.16,00:00,17.10046,17.10640,17.08010,17.09149,1669
2020.06.16,01:00,17.09147,17.09246,17.06315,17.07523,1258
2020.06.16,02:00,17.07559,17.07574,17.05276,17.06560,1067
2020.06.16,03:00,17.06540,17.06610,17.01829,17.02194,1407
2020.06.16,04:00,17.02183,17.04100,17.01468,17.04081,1028
2020.06.16,05:00,17.04080,17.05087,17.03292,17.04663,899
2020.06.16,06:00,17.04667,17.04675,17.00501,17.02065,1770
2020.06.16,07:00,17.01983,17.11871,17.01261,17.08206,6099
2020.06.16,08:00,17.08210,17.13650,17.03090,17.10272,8162
2020.06.16,09:00,17.10260,17.14382,17.02160,17.04192,6627
2020.06.16,10:00,17.04218,17.10358,17.03229,17.05350,5057
2020.06.16,11:00,17.05384,17.08999,17.04669,17.06344,4782
2020.06.16,12:00,17.06425,17.12149,17.05936,17.09211,3171
2020.06.16,13:00,17.09215,17.09215,16.89307,16.92780,6803
2020.06.16,14:00,16.92808,17.01315,16.92665,16.97700,7053
2020.06.16,15:00,16.97735,17.27049,16.95021,17.25307,9306
2020.06.16,16:00,17.25324,17.27070,17.14367,17.16328,10425
2020.06.16,17:00,17.16327,17.19934,17.13410,17.15819,5826
2020.06.16,18:00,17.15845,17.19096,17.14675,17.18854,5367
